customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability
943,6549.06,357,515,70,142606.95,0,4,email,2024-05-03 02:06:47.059133,0.5817
944,8314.44,111,614,45,43382.3,2,4,email,2024-05-14 02:06:47.059133,0.9772
945,2143.57,180,515,37,187823.7,7,2,phone,2024-07-07 02:06:47.059133,0.9638
946,208.86,188,634,77,66914.18,0,4,phone,2024-07-21 02:06:47.059133,0.7756
947,1455.17,308,658,47,77390.29,6,4,mail,2024-05-10 02:06:47.059133,0.4993
948,9010.18,207,460,59,139900.83,3,2,mail,2024-06-27 02:06:47.059133,0.8815
949,8751.51,234,810,55,34074.5,6,1,phone,2024-05-02 02:06:47.059133,0.4194
950,6014.39,24,456,19,132970.28,3,0,mail,2024-05-23 02:06:47.059133,0.6401
951,6045.12,26,461,20,184885.39,7,2,phone,2024-07-10 02:06:47.059133,0.1794
952,6683.86,218,341,77,64836.3,5,3,mail,2024-06-19 02:06:47.059133,0.6613
953,1836.18,346,479,64,85143.39,9,4,mail,2024-05-09 02:06:47.059133,0.2761
954,9152.68,10,602,59,61820.11,9,0,mail,2024-06-13 02:06:47.059133,0.7718
955,4245.83,17,629,66,167378.37,7,0,phone,2024-07-30 02:06:47.059133,0.414
956,3893.07,245,728,56,50169.41,0,2,mail,2024-07-06 02:06:47.059133,0.3984
957,5237.29,206,649,42,82393.08,8,3,phone,2024-06-17 02:06:47.059133,0.7466
958,564.96,258,419,19,128183.93,8,3,mail,2024-05-09 02:06:47.059133,0.4253
959,1746.21,112,374,56,92819.8,5,1,email,2024-05-30 02:06:47.059133,0.714
960,7406.53,205,422,32,31784.48,8,3,email,2024-06-30 02:06:47.059133,0.8551
961,919.71,27,481,20,190589.72,5,2,phone,2024-05-22 02:06:47.059133,0.1369
962,6071.21,71,556,22,80822.08,5,0,email,2024-07-19 02:06:47.059133,0.479
963,2528.96,176,568,71,100217.22,3,0,email,2024-08-01 02:06:47.059133,0.9449
964,3954.03,202,792,57,50158.16,2,3,mail,2024-06-23 02:06:47.059133,0.8122
965,2958.07,248,479,53,175763.04,2,4,mail,2024-05-29 02:06:47.059133,0.9736
966,3621.16,118,448,67,72457.18,1,1,mail,2024-07-22 02:06:47.059133,0.8603
967,7218.55,9,817,68,23568.15,3,3,phone,2024-06-14 02:06:47.059133,0.3102
968,3041.5,86,447,57,76952.46,8,2,mail,2024-05-06 02:06:47.059133,0.1792
969,5707.41,23,308,72,197130.74,6,1,mail,2024-05-17 02:06:47.059133,0.2105
970,4812.9,240,477,55,46431.72,2,3,phone,2024-07-06 02:06:47.059133,0.2169
971,6670.34,73,694,54,25616.45,7,1,mail,2024-07-09 02:06:47.059133,0.0757
972,9374.61,27,630,44,124071.61,8,4,email,2024-06-16 02:06:47.059133,0.9068
973,7352.46,349,355,22,86899.98,0,2,mail,2024-05-18 02:06:47.059133,0.5025
974,2227.91,81,506,34,163095.55,0,3,phone,2024-05-30 02:06:47.059133,0.1013
975,408.71,84,404,79,151739.8,8,0,phone,2024-05-03 02:06:47.059133,0.7626
976,2696.41,199,846,55,53375.43,8,2,email,2024-07-09 02:06:47.059133,0.3256
977,5991.27,43,654,62,121633.81,6,4,mail,2024-05-06 02:06:47.059133,0.071
978,609.12,263,788,58,25838.48,2,4,email,2024-08-04 02:06:47.059133,0.1898
979,5014.03,92,802,73,99106.08,3,0,mail,2024-06-17 02:06:47.059133,0.6575
980,6008.74,339,349,29,148529.58,6,2,phone,2024-05-31 02:06:47.059133,0.794
981,3409.01,84,386,59,94692.58,8,3,phone,2024-06-24 02:06:47.059133,0.2537
982,7732.03,300,602,48,41231.75,7,0,email,2024-07-13 02:06:47.059133,0.5771
983,1155.32,296,300,50,31076.05,7,3,phone,2024-07-16 02:06:47.059133,0.0009
984,843.86,135,680,60,173658.7,0,1,phone,2024-06-26 02:06:47.059133,0.2784
985,7309.07,281,661,46,180438.85,5,3,mail,2024-05-24 02:06:47.059133,0.1816
986,5005.36,59,680,55,81756.65,5,1,email,2024-07-30 02:06:47.059133,0.0765
987,6915.18,359,461,20,49551.02,4,3,email,2024-05-08 02:06:47.059133,0.4839
988,4404.79,342,318,55,196150.92,0,1,mail,2024-06-24 02:06:47.059133,0.631
989,2539.38,241,542,58,118255.48,2,2,mail,2024-06-15 02:06:47.059133,0.0464
990,8209.11,342,428,71,105797.91,3,4,email,2024-05-13 02:06:47.059133,0.1379
991,8014.22,98,475,57,153489.39,9,2,phone,2024-06-01 02:06:47.059133,0.9323
992,6977.5,62,708,47,50396.48,6,0,email,2024-07-11 02:06:47.059133,0.2231
993,2794.24,264,383,64,124398.15,4,2,mail,2024-07-27 02:06:47.059133,0.76
994,5943.28,113,675,39,180229.22,1,2,email,2024-07-11 02:06:47.059133,0.7477
995,3673.64,146,521,55,24152.33,2,4,phone,2024-07-31 02:06:47.059133,0.3216
996,1006.66,216,624,49,141129.15,0,2,email,2024-05-08 02:06:47.059133,0.2041
997,9181.4,256,750,72,119256.31,5,0,email,2024-05-24 02:06:47.059133,0.244
998,1454.5,316,715,60,191144.14,7,2,phone,2024-06-11 02:06:47.059133,0.5659
999,9507.35,316,744,78,66565.73,3,2,phone,2024-05-10 02:06:47.059133,0.3812
1000,4515.46,362,624,27,174600.5,1,2,phone,2024-06-29 02:06:47.059133,0.4956
1001,1932.82,258,822,49,75617.43,3,2,phone,2024-06-17 02:06:47.059133,0.8116
1002,5464.82,194,465,60,97375.44,9,4,mail,2024-05-19 02:06:47.059133,0.5023
1003,8742.16,347,537,21,58391.76,3,4,email,2024-07-17 02:06:47.059133,0.9952
1004,7349.03,14,312,46,175446.38,4,0,email,2024-05-09 02:06:47.059133,0.6658
1005,8084.96,304,556,62,55173.74,2,0,email,2024-05-08 02:06:47.059133,0.2072
1006,6621.96,103,813,25,174622.34,8,0,email,2024-06-11 02:06:47.059133,0.4995
1007,6953.54,245,509,37,102010.41,6,2,email,2024-06-17 02:06:47.059133,0.8134
1008,8507.04,245,783,64,170315.39,8,3,mail,2024-07-21 02:06:47.059133,0.2183
1009,2571.71,312,664,24,67607.94,6,2,mail,2024-07-07 02:06:47.059133,0.7294
1010,4945.31,268,524,18,43891.43,9,3,email,2024-07-24 02:06:47.059133,0.0334
1011,2289.97,224,493,77,119893.03,3,0,email,2024-05-12 02:06:47.059133,0.9426
1012,9877.91,220,495,42,111698.67,4,2,email,2024-08-05 02:06:47.059133,0.6634
1013,9446.19,311,699,43,84189.33,6,0,mail,2024-05-09 02:06:47.059133,0.1626
1014,490.33,217,356,26,139307.86,5,4,email,2024-07-12 02:06:47.059133,0.8743
1015,7085.19,4,512,40,37125.71,8,0,phone,2024-07-16 02:06:47.059133,0.0818
1016,9259.96,36,578,57,131960.19,2,2,mail,2024-07-10 02:06:47.059133,0.4059
1017,1887.7,178,679,19,58116.1,7,4,phone,2024-08-01 02:06:47.059133,0.7369
1018,5722.66,257,416,43,43211.82,9,4,phone,2024-07-19 02:06:47.059133,0.9374
1019,9163.33,17,750,31,183729.47,3,3,phone,2024-06-12 02:06:47.059133,0.3488
1020,436.07,199,709,79,102763.24,8,1,mail,2024-07-17 02:06:47.059133,0.8305
1021,7004.46,318,666,61,157415.04,0,4,phone,2024-06-26 02:06:47.059133,0.1968
1022,3043.76,48,412,48,36041.05,4,1,email,2024-07-18 02:06:47.059133,0.0351
1023,9251.52,62,463,43,30343.68,3,0,email,2024-05-04 02:06:47.059133,0.0288
1024,9713.48,69,303,72,109073.4,4,0,phone,2024-05-08 02:06:47.059133,0.6582
1025,9448.24,147,322,66,76799.21,5,4,mail,2024-05-20 02:06:47.059133,0.1542
1026,4794.72,359,391,36,20883.31,0,3,email,2024-06-24 02:06:47.059133,0.0503
1027,8634.22,162,768,55,52993.04,7,0,mail,2024-07-07 02:06:47.059133,0.9767
1028,8461.04,227,454,70,59379.59,2,1,email,2024-07-29 02:06:47.059133,0.242
1029,3259.09,347,506,22,71931.14,6,4,mail,2024-06-18 02:06:47.059133,0.4626
1030,8306.26,230,380,74,177956.4,6,4,email,2024-05-18 02:06:47.059133,0.6131
1031,466.38,178,782,23,95708.46,8,3,phone,2024-05-16 02:06:47.059133,0.1445
1032,6003.07,345,706,52,142297.83,6,4,phone,2024-07-06 02:06:47.059133,0.3572
1033,2377.09,56,402,33,23311.3,7,2,phone,2024-05-25 02:06:47.059133,0.6477
1034,1293.61,78,539,48,166506.62,3,1,mail,2024-06-28 02:06:47.059133,0.6398
1035,861.84,270,564,35,63259.21,9,2,phone,2024-06-16 02:06:47.059133,0.8421
1036,6993.26,206,332,31,75627.08,3,2,mail,2024-05-30 02:06:47.059133,0.4374
1037,3464.76,281,334,42,28146.16,9,1,email,2024-05-22 02:06:47.059133,0.8898
1038,7275.19,228,548,32,93744.72,7,4,email,2024-07-11 02:06:47.059133,0.6822
1039,747.03,239,349,43,173463.82,3,4,mail,2024-08-05 02:06:47.059133,0.5621
1040,3221.37,288,579,79,88172.17,3,2,phone,2024-08-06 02:06:47.059133,0.1171
1041,5440.96,82,451,53,183548.95,9,1,mail,2024-07-30 02:06:47.059133,0.5747
1042,7928.16,334,836,28,176140.57,2,0,mail,2024-07-28 02:06:47.059133,0.5947
1043,3255.65,250,529,54,31152.97,2,1,mail,2024-05-07 02:06:47.059133,0.7588
1044,6296.32,193,587,58,74948.95,3,2,email,2024-05-30 02:06:47.059133,0.7191
1045,8871.18,106,694,54,183875.12,1,1,email,2024-06-02 02:06:47.059133,0.53
1046,6197.05,189,752,24,25365.61,2,1,email,2024-06-27 02:06:47.059133,0.5928
1047,2406.3,276,332,35,157845.49,1,0,phone,2024-06-20 02:06:47.059133,0.7723
1048,341.57,74,662,67,183157.04,5,3,email,2024-05-18 02:06:47.059133,0.3514
1049,8713.98,10,410,37,158688.45,2,3,email,2024-06-20 02:06:47.059133,0.135
1050,310.57,123,420,73,153886.58,1,0,mail,2024-07-05 02:06:47.059133,0.8743
1051,8759.55,216,315,19,171804.04,8,1,phone,2024-05-10 02:06:47.059133,0.965
1052,5336.48,290,822,43,139842.12,7,2,mail,2024-05-30 02:06:47.059133,0.4293
1053,9396.77,40,397,40,96157.31,4,0,mail,2024-05-07 02:06:47.059133,0.9903
1054,8007.95,193,415,49,31296.0,8,3,mail,2024-06-17 02:06:47.059133,0.3227
1055,9979.55,127,770,30,161834.14,4,3,mail,2024-06-04 02:06:47.059133,0.0666
1056,3572.05,289,738,30,182945.66,4,0,email,2024-05-17 02:06:47.059133,0.5725
1057,7695.16,71,580,34,112085.56,3,1,phone,2024-07-15 02:06:47.059133,0.8682
1058,4079.12,137,648,42,115851.89,2,4,email,2024-06-16 02:06:47.059133,0.6175
1059,4850.77,144,531,75,92591.66,9,2,mail,2024-04-30 02:06:47.059133,0.0094
1060,6312.3,354,410,39,174238.87,8,4,email,2024-05-17 02:06:47.059133,0.0118
1061,8749.4,299,651,44,22664.59,3,2,phone,2024-05-24 02:06:47.059133,0.7244
1062,9842.43,345,311,34,132418.74,6,4,email,2024-06-25 02:06:47.059133,0.8453
1063,7705.91,269,787,43,183334.36,4,4,email,2024-05-25 02:06:47.059133,0.253
1064,4235.89,139,832,55,38580.02,6,2,phone,2024-07-28 02:06:47.059133,0.4701
1065,4271.43,52,584,31,192649.62,7,2,mail,2024-05-26 02:06:47.059133,0.9611
1066,7402.06,17,844,70,194182.07,7,3,mail,2024-05-22 02:06:47.059133,0.4606
1067,2463.89,165,691,31,187362.01,9,1,mail,2024-05-12 02:06:47.059133,0.1358
1068,1193.69,13,469,29,103258.3,5,1,phone,2024-08-06 02:06:47.059133,0.9117
1069,3610.76,190,376,22,88934.6,4,3,email,2024-07-22 02:06:47.059133,0.4952
1070,2943.67,340,596,54,147070.59,1,4,mail,2024-07-19 02:06:47.059133,0.3443
1071,3033.45,353,629,21,77364.24,7,2,phone,2024-05-23 02:06:47.059133,0.0974
1072,2412.72,362,362,72,32301.95,4,0,phone,2024-08-02 02:06:47.059133,0.4583
1073,516.72,352,569,46,182255.99,7,4,phone,2024-06-13 02:06:47.059133,0.7697
1074,276.95,264,515,42,134274.09,5,1,mail,2024-06-06 02:06:47.059133,0.7172
1075,9878.45,312,489,62,57287.81,7,2,phone,2024-08-02 02:06:47.059133,0.4966
1076,4334.95,221,374,21,23313.54,0,3,mail,2024-07-31 02:06:47.059133,0.7195
1077,3904.83,104,809,67,150232.87,8,4,email,2024-05-21 02:06:47.059133,0.3508
1078,6828.51,339,392,33,173503.99,8,0,phone,2024-07-05 02:06:47.059133,0.7353
1079,2260.71,198,352,67,93016.56,2,4,phone,2024-08-01 02:06:47.059133,0.0857
1080,9504.62,300,795,19,34561.68,4,3,mail,2024-05-17 02:06:47.059133,0.1992
1081,7884.82,359,393,40,136751.82,6,0,mail,2024-08-01 02:06:47.059133,0.8777
1082,985.17,169,528,21,73447.23,7,4,mail,2024-06-17 02:06:47.059133,0.2937
1083,4234.05,149,549,37,45910.41,6,3,email,2024-05-05 02:06:47.059133,0.2059
1084,8803.27,249,690,34,111871.38,2,4,mail,2024-07-26 02:06:47.059133,0.089
1085,9452.85,256,481,69,106731.87,6,2,phone,2024-04-30 02:06:47.059133,0.393
1086,4727.27,42,566,23,113018.67,0,4,email,2024-05-24 02:06:47.059133,0.067
1087,6172.77,202,580,35,168307.82,4,3,mail,2024-08-03 02:06:47.059133,0.497
1088,1753.64,244,382,37,107218.26,8,1,mail,2024-05-22 02:06:47.059133,0.9192
1089,9912.57,157,485,76,182097.3,1,3,phone,2024-08-06 02:06:47.059133,0.7871
1090,2393.55,286,830,56,171525.91,2,4,phone,2024-06-16 02:06:47.059133,0.0407
1091,9433.04,282,647,62,137200.87,8,2,mail,2024-06-15 02:06:47.059133,0.2998
1092,6531.5,238,722,58,30233.33,2,1,email,2024-05-06 02:06:47.059133,0.1876
1093,6116.59,19,753,51,175689.99,7,3,mail,2024-07-24 02:06:47.059133,0.0669
1094,5175.62,53,566,57,183002.97,5,1,email,2024-07-17 02:06:47.059133,0.1086
1095,2383.63,85,806,63,87508.48,6,2,phone,2024-07-07 02:06:47.059133,0.9081
1096,1847.63,273,441,71,114707.32,4,0,phone,2024-06-27 02:06:47.059133,0.3101
1097,2282.81,360,615,41,70583.72,9,1,email,2024-06-11 02:06:47.059133,0.3922
1098,1945.74,213,531,35,22648.94,6,3,email,2024-07-31 02:06:47.059133,0.4857
1099,7817.89,361,596,47,106301.19,9,2,phone,2024-06-07 02:06:47.059133,0.7449
1100,3566.24,104,321,76,43284.62,9,3,email,2024-07-23 02:06:47.059133,0.7984
1101,672.64,192,683,18,52998.45,2,2,phone,2024-07-29 02:06:47.059133,0.9637
1102,9694.12,177,425,40,106527.95,4,3,mail,2024-05-06 02:06:47.059133,0.2107
1103,8849.48,147,402,46,176066.9,5,2,email,2024-06-08 02:06:47.059133,0.3011
1104,9284.75,81,409,58,172033.88,8,4,email,2024-06-12 02:06:47.059133,0.313
1105,9949.59,193,771,58,193712.32,3,3,phone,2024-05-11 02:06:47.059133,0.4453
1106,1821.56,37,364,49,106882.51,7,2,email,2024-07-23 02:06:47.059133,0.8074
1107,4022.8,326,771,19,119361.6,7,0,email,2024-05-14 02:06:47.059133,0.2395
1108,7606.56,154,375,65,167980.92,9,2,mail,2024-05-11 02:06:47.059133,0.7829
1109,6990.6,130,318,53,145941.21,5,0,phone,2024-07-31 02:06:47.059133,0.204
1110,1623.57,59,683,62,52907.98,7,1,email,2024-07-14 02:06:47.059133,0.7101
1111,8176.75,224,489,34,91671.46,4,2,mail,2024-06-11 02:06:47.059133,0.799
1112,2321.96,249,659,60,187248.67,0,1,mail,2024-05-12 02:06:47.060638,0.8538
1113,2315.79,240,751,72,46302.89,3,1,mail,2024-06-04 02:06:47.060638,0.5103
1114,5416.05,293,378,19,57684.15,5,4,email,2024-07-13 02:06:47.060638,0.3287
1115,5970.11,287,471,21,92118.81,8,2,phone,2024-05-27 02:06:47.060638,0.7724
1116,5842.85,204,511,61,189177.34,3,4,mail,2024-07-04 02:06:47.060638,0.3209
1117,1005.72,99,744,51,40487.27,5,4,email,2024-04-30 02:06:47.060638,0.1481
1118,8786.86,350,448,18,141129.63,9,1,phone,2024-06-14 02:06:47.060638,0.8347
1119,2729.44,176,309,40,43782.05,4,3,phone,2024-05-13 02:06:47.060638,0.4112
1120,1382.2,262,841,23,114410.19,8,1,mail,2024-07-04 02:06:47.060638,0.5708
1121,8898.61,271,354,33,116581.43,9,1,email,2024-07-10 02:06:47.060638,0.9184
1122,9560.95,143,479,19,27672.7,5,0,mail,2024-08-06 02:06:47.060638,0.1358
1123,8635.06,189,680,63,191741.2,2,3,phone,2024-07-01 02:06:47.060638,0.5572
1124,8114.21,272,721,69,165192.07,1,1,email,2024-07-08 02:06:47.060638,0.5588
1125,6586.9,20,750,29,74513.76,2,3,mail,2024-07-13 02:06:47.060638,0.8619
1126,5553.49,333,392,44,43512.37,5,0,phone,2024-06-08 02:06:47.060638,0.3413
1127,961.17,300,819,36,82212.81,9,3,email,2024-08-05 02:06:47.060638,0.4012
1128,4143.69,46,712,45,180969.78,7,2,email,2024-07-10 02:06:47.060638,0.5193
1129,3789.62,95,693,52,43883.05,7,0,mail,2024-06-20 02:06:47.060638,0.1672
1130,2671.56,64,630,68,82877.08,4,3,mail,2024-07-10 02:06:47.060638,0.4707
1131,7261.86,131,732,60,108974.8,0,4,phone,2024-05-12 02:06:47.060638,0.4361
1132,5009.17,9,462,21,25919.18,0,3,mail,2024-07-14 02:06:47.060638,0.1974
1133,902.36,203,339,66,68246.07,6,0,email,2024-04-30 02:06:47.060638,0.833
1134,2279.81,298,384,66,127214.1,1,4,mail,2024-05-27 02:06:47.060638,0.431
1135,6864.26,174,390,24,78313.62,3,3,email,2024-07-20 02:06:47.060638,0.3061
1136,853.7,73,783,54,176694.58,9,3,phone,2024-07-18 02:06:47.060638,0.1304
1137,8526.95,84,684,68,188617.78,4,0,mail,2024-05-31 02:06:47.060638,0.0897
1138,5001.95,59,492,42,99477.72,7,4,email,2024-07-30 02:06:47.060638,0.9602
1139,4857.81,21,552,70,115763.69,9,4,phone,2024-05-09 02:06:47.060638,0.9952
1140,5964.84,157,543,75,133545.49,8,3,email,2024-06-12 02:06:47.060638,0.8979
1141,8264.34,319,569,68,139616.29,0,2,phone,2024-06-07 02:06:47.060638,0.4586
1142,3543.31,329,318,58,31386.43,8,0,mail,2024-06-29 02:06:47.060638,0.8079
1143,6812.36,61,339,34,29662.3,4,0,phone,2024-05-15 02:06:47.060638,0.8343
1144,5700.75,64,815,79,175805.78,3,1,email,2024-07-20 02:06:47.060638,0.2998
1145,2743.58,325,332,58,59576.97,9,4,email,2024-05-02 02:06:47.060638,0.586
1146,8798.44,168,749,31,125138.99,4,4,phone,2024-06-09 02:06:47.060638,0.9568
1147,7994.52,203,838,54,132440.93,8,1,mail,2024-07-20 02:06:47.060638,0.2801
1148,6618.67,129,618,71,49603.57,7,3,email,2024-05-01 02:06:47.060638,0.6629
1149,8520.76,245,423,19,157087.39,9,3,mail,2024-05-16 02:06:47.060638,0.6625
1150,8686.21,106,671,41,175870.21,4,0,phone,2024-06-26 02:06:47.060638,0.4527
1151,7112.79,321,650,32,71367.98,9,3,phone,2024-06-15 02:06:47.060638,0.4903
1152,8386.43,122,622,65,178011.23,4,2,email,2024-07-05 02:06:47.060638,0.4564
1153,7004.97,318,787,68,34586.69,0,2,email,2024-07-17 02:06:47.060638,0.5211
1154,6833.39,182,750,50,164083.51,8,2,mail,2024-05-28 02:06:47.060638,0.1488
1155,6224.25,103,652,72,135220.01,2,1,phone,2024-06-08 02:06:47.060638,0.7947
1156,7551.89,316,415,29,124959.94,0,2,mail,2024-07-24 02:06:47.060638,0.6611
1157,1670.19,302,312,36,61423.89,4,1,mail,2024-07-05 02:06:47.060638,0.9738
1158,8820.62,261,619,69,85131.52,9,0,mail,2024-08-03 02:06:47.060638,0.2456
1159,8731.25,113,464,64,183854.79,2,0,phone,2024-06-25 02:06:47.060638,0.146
1160,389.55,70,384,22,103833.4,5,2,phone,2024-08-05 02:06:47.060638,0.3426
1161,8275.59,160,547,18,126988.42,6,1,mail,2024-06-28 02:06:47.060638,0.5097
1162,1375.81,240,731,60,188453.28,3,2,mail,2024-06-18 02:06:47.060638,0.205
1163,3417.68,11,778,76,103967.92,3,3,mail,2024-05-04 02:06:47.060638,0.4606
1164,7460.73,138,667,26,89888.46,1,1,phone,2024-06-05 02:06:47.060638,0.6426
1165,1691.52,167,656,56,180776.38,1,1,phone,2024-06-19 02:06:47.060638,0.0562
1166,8197.87,247,707,51,183959.83,6,1,phone,2024-05-05 02:06:47.060638,0.758
1167,8338.13,354,644,46,83834.89,4,1,mail,2024-06-04 02:06:47.060638,0.9397
1168,5123.93,31,478,66,126558.14,4,3,phone,2024-06-18 02:06:47.060638,0.2682
1169,163.22,12,724,65,193471.0,1,2,mail,2024-07-28 02:06:47.060638,0.7762
1170,2941.68,243,840,65,29984.73,6,0,email,2024-05-14 02:06:47.060638,0.4179
1171,6207.58,108,742,63,27164.44,1,4,mail,2024-07-15 02:06:47.060638,0.6644
1172,9813.74,336,605,76,112984.49,4,4,phone,2024-07-01 02:06:47.060638,0.743
1173,6354.95,323,666,19,72423.23,4,1,email,2024-05-27 02:06:47.060638,0.295
1174,2672.06,194,335,36,124732.98,2,1,email,2024-07-28 02:06:47.060638,0.7874
1175,6376.66,308,762,45,150373.16,1,0,email,2024-07-13 02:06:47.060638,0.1051
1176,5445.86,133,445,52,32433.38,2,4,email,2024-07-05 02:06:47.060638,0.9867
1177,7820.47,281,445,57,178826.15,4,1,mail,2024-07-21 02:06:47.060638,0.337
1178,1159.11,291,679,70,69839.66,5,3,mail,2024-07-14 02:06:47.060638,0.2238
1179,7634.18,163,467,74,88642.55,3,4,phone,2024-06-19 02:06:47.060638,0.1387
1180,5458.54,278,574,68,80666.62,6,3,phone,2024-07-08 02:06:47.060638,0.8122
1181,9633.62,203,386,65,171170.27,1,0,phone,2024-06-03 02:06:47.060638,0.5859
1182,3484.53,96,453,39,50717.4,5,0,phone,2024-05-18 02:06:47.060638,0.9517
1183,6362.96,223,796,21,25161.18,8,4,email,2024-07-10 02:06:47.060638,0.6477
1184,9327.08,237,614,25,194924.29,9,2,phone,2024-07-25 02:06:47.060638,0.3406
1185,1114.85,117,573,77,196513.85,4,4,phone,2024-06-11 02:06:47.060638,0.8364
1186,9378.56,192,561,18,66384.71,3,3,mail,2024-06-08 02:06:47.060638,0.2812
1187,6910.07,276,786,53,21683.47,8,2,email,2024-07-28 02:06:47.060638,0.2908
1188,771.59,106,753,24,136265.08,5,3,phone,2024-06-03 02:06:47.060638,0.0283
1189,3079.54,4,742,42,136723.39,3,3,email,2024-05-15 02:06:47.060638,0.252
1190,7110.9,18,561,46,189264.21,0,3,phone,2024-07-31 02:06:47.060638,0.2614
1191,766.77,307,842,18,73724.69,8,1,email,2024-06-08 02:06:47.060638,0.2975
1192,5863.49,20,404,73,54110.75,9,2,email,2024-06-05 02:06:47.060638,0.3686
1193,3524.24,122,649,35,130948.82,2,1,mail,2024-05-03 02:06:47.060638,0.5767
1194,6247.06,137,737,21,121460.79,5,1,phone,2024-05-14 02:06:47.060638,0.2164
1195,552.85,80,468,37,149192.62,0,3,phone,2024-07-12 02:06:47.060638,0.6368
1196,8728.21,154,642,63,179322.93,5,0,email,2024-05-28 02:06:47.060638,0.1333
1197,9737.54,358,529,25,120754.13,2,4,phone,2024-06-30 02:06:47.060638,0.9309
1198,9691.89,25,322,44,47013.55,2,0,mail,2024-06-14 02:06:47.060638,0.0261
1199,7521.55,169,580,67,127663.21,6,3,email,2024-06-23 02:06:47.060638,0.9082
1200,1387.85,59,818,56,87338.28,8,4,email,2024-06-10 02:06:47.060638,0.5472
1201,7606.81,301,552,52,101492.31,5,4,mail,2024-06-27 02:06:47.060638,0.71
1202,343.41,41,703,42,192707.19,0,3,phone,2024-06-23 02:06:47.060638,0.2983
1203,319.02,38,432,70,119890.47,8,1,email,2024-05-08 02:06:47.060638,0.1738
1204,3303.74,117,573,31,46936.49,4,4,email,2024-07-04 02:06:47.060638,0.9473
1205,4937.57,275,531,61,99768.55,1,4,phone,2024-05-23 02:06:47.060638,0.441
1206,7727.03,270,844,64,61117.49,2,4,phone,2024-05-23 02:06:47.060638,0.4805
1207,6864.62,127,378,57,44386.85,4,4,mail,2024-06-10 02:06:47.060638,0.9857
1208,4514.44,3,334,48,148202.14,1,2,email,2024-05-20 02:06:47.060638,0.3361
1209,2808.9,293,794,22,133142.43,2,1,mail,2024-05-15 02:06:47.060638,0.1002
1210,9971.53,16,409,34,109602.0,7,2,phone,2024-07-28 02:06:47.060638,0.5869
1211,4319.19,265,620,74,96182.89,5,2,phone,2024-05-09 02:06:47.060638,0.5548
1212,4568.73,239,627,27,77999.19,1,3,phone,2024-07-21 02:06:47.060638,0.7731
1213,1719.88,263,683,60,35841.57,1,1,mail,2024-05-25 02:06:47.060638,0.9551
1214,7968.61,134,663,77,73868.54,0,0,mail,2024-06-07 02:06:47.060638,0.3077
1215,6967.45,213,531,72,170911.03,6,1,phone,2024-07-27 02:06:47.060638,0.7218
1216,2285.62,15,713,33,161061.57,5,0,mail,2024-07-21 02:06:47.060638,0.4345
1217,915.57,328,593,65,195017.19,5,4,email,2024-05-24 02:06:47.060638,0.7838
1218,6836.94,360,846,21,138092.08,4,0,mail,2024-07-23 02:06:47.060638,0.1643
1219,6579.66,129,473,72,119655.16,2,0,mail,2024-08-03 02:06:47.060638,0.5009
1220,2805.27,352,691,22,73288.01,7,0,email,2024-05-10 02:06:47.060638,0.0772
1221,9513.55,122,401,59,33834.84,2,4,mail,2024-06-15 02:06:47.060638,0.5612
