customer_id,debt_amount,payment_probability,recommended_strategy
3347,2782.33,0.16665974,Aggressive collection
3348,2102.32,0.742025,Soft reminder
3349,3206.89,0.9279841,Soft reminder
3350,2490.86,0.3415612,Standard follow-up
3351,2227.64,0.3170273,Standard follow-up
3352,4306.02,0.42191547,Standard follow-up
3353,9087.6,0.8676898,Soft reminder
3354,5119.89,0.7238303,Soft reminder
3355,1960.41,0.2942595,Aggressive collection
3356,862.02,0.6063376,Standard follow-up
3357,6991.95,0.2615948,Aggressive collection
3358,3889.71,0.1341078,Aggressive collection
3359,8236.13,0.56969345,Standard follow-up
3360,6629.16,0.4695504,Standard follow-up
3361,7982.79,0.712772,Soft reminder
3362,2792.27,0.26466906,Aggressive collection
3363,6954.35,0.41647774,Standard follow-up
3364,2714.21,0.7939067,Soft reminder
3365,9396.78,0.73710376,Soft reminder
3366,6400.11,0.57983977,Standard follow-up
3367,3312.67,0.09325067,Aggressive collection
3368,2768.17,0.3788816,Standard follow-up
3369,1990.17,0.8529416,Soft reminder
3370,6976.95,0.25899783,Aggressive collection
3371,2265.28,0.42350978,Standard follow-up
3372,5993.5,0.3247475,Standard follow-up
3373,2719.89,0.046985358,Aggressive collection
3374,6653.49,0.6572992,Standard follow-up
3375,8167.9,0.6799953,Standard follow-up
3376,7802.45,0.5570255,Standard follow-up
3377,7632.43,0.18682376,Aggressive collection
3378,1958.45,0.46701565,Standard follow-up
3379,975.01,0.14467037,Aggressive collection
3380,7019.59,0.13886899,Aggressive collection
3381,3746.64,0.8640278,Soft reminder
3382,4380.23,0.42363653,Standard follow-up
3383,408.38,0.12854242,Aggressive collection
3384,2669.81,0.5912657,Standard follow-up
3385,433.4,0.30857736,Standard follow-up
3386,8803.94,0.23735134,Aggressive collection
3387,2509.63,0.9106062,Soft reminder
3388,5617.64,0.46694574,Standard follow-up
3389,485.9,0.24389538,Aggressive collection
3390,6701.79,0.46726736,Standard follow-up
3391,3297.97,0.79233706,Soft reminder
3392,8989.4,0.7696697,Soft reminder
3393,8892.37,0.27765605,Aggressive collection
3394,3320.38,0.5688237,Standard follow-up
3395,9019.51,0.84673357,Soft reminder
3396,9961.96,0.052701212,Aggressive collection
3397,8271.62,0.19381955,Aggressive collection
3398,8464.23,0.6476379,Standard follow-up
3399,2565.19,0.6107425,Standard follow-up
3400,5809.35,0.5689368,Standard follow-up
3401,765.83,0.5475169,Standard follow-up
3402,1039.69,0.23994303,Aggressive collection
3403,9989.04,0.09427851,Aggressive collection
3404,3333.73,0.49795467,Standard follow-up
3405,7507.02,0.45825025,Standard follow-up
3406,8085.98,0.8901121,Soft reminder
3407,8594.43,0.603304,Standard follow-up
3408,9976.52,0.20006816,Aggressive collection
3409,2490.82,0.47562158,Standard follow-up
3410,499.47,0.85187835,Soft reminder
3411,4170.8,0.79660225,Soft reminder
3412,1387.8,0.43100098,Standard follow-up
3413,322.02,0.07346041,Aggressive collection
3414,3668.23,0.37057027,Standard follow-up
3415,7859.01,0.5753816,Standard follow-up
3416,5705.19,0.677832,Standard follow-up
3417,3196.5,0.08889604,Aggressive collection
3418,6577.99,0.8038923,Soft reminder
3419,2396.98,0.13500229,Aggressive collection
3420,242.38,0.21060064,Aggressive collection
3421,7667.1,0.29347622,Aggressive collection
3422,6275.06,0.33930898,Standard follow-up
3423,7646.8,0.70523095,Soft reminder
3424,485.49,0.9650903,Soft reminder
3425,8387.48,0.2630816,Aggressive collection
3426,6233.31,0.26067737,Aggressive collection
3427,5677.61,0.77813035,Soft reminder
3428,6283.68,0.26081124,Aggressive collection
3429,8657.89,0.73564374,Soft reminder
3430,5910.67,0.54515684,Standard follow-up
3431,5851.41,0.17147025,Aggressive collection
3432,9907.72,0.15665656,Aggressive collection
3433,7591.63,0.8033888,Soft reminder
3434,4478.71,0.8157281,Soft reminder
3435,7103.23,0.26205066,Aggressive collection
3436,3953.38,0.25322437,Aggressive collection
3437,2365.87,0.7263159,Soft reminder
3438,6008.83,0.73060954,Soft reminder
3439,9289.0,0.6447495,Standard follow-up
3440,9298.48,0.1235593,Aggressive collection
3441,3484.86,0.51634425,Standard follow-up
3442,5324.01,0.19750121,Aggressive collection
3443,2195.2,0.11242405,Aggressive collection
3444,9956.75,0.28916138,Aggressive collection
3445,9813.07,0.9070543,Soft reminder
3446,6530.14,0.4265594,Standard follow-up
3447,8063.7,0.73311925,Soft reminder
3448,7179.49,0.66669697,Standard follow-up
3449,5972.27,0.4032573,Standard follow-up
3450,628.15,0.93338966,Soft reminder
3451,4602.17,0.48895466,Standard follow-up
3452,6780.38,0.5933277,Standard follow-up
3453,6807.56,0.5618302,Standard follow-up
3454,3793.91,0.34373555,Standard follow-up
3455,9422.75,0.7846808,Soft reminder
3456,1756.83,0.62690425,Standard follow-up
3457,5053.56,0.7355983,Soft reminder
3458,6939.75,0.47247928,Standard follow-up
3459,7001.64,0.499335,Standard follow-up
3460,6521.53,0.15408015,Aggressive collection
3461,2825.35,0.28359288,Aggressive collection
3462,1646.45,0.8606022,Soft reminder
3463,6395.81,0.1189705,Aggressive collection
3464,6033.09,0.5422919,Standard follow-up
3465,1875.62,0.27764088,Aggressive collection
3466,7080.88,0.35264382,Standard follow-up
3467,4606.2,0.23365903,Aggressive collection
3468,6710.83,0.18879181,Aggressive collection
3469,8389.93,0.5982953,Standard follow-up
3470,1780.31,0.3097173,Standard follow-up
3471,289.53,0.47208315,Standard follow-up
3472,7813.12,0.8639501,Soft reminder
3473,6136.0,0.17335635,Aggressive collection
3474,7026.43,0.34464744,Standard follow-up
3475,8397.73,0.29974255,Aggressive collection
3476,8047.83,0.9471813,Soft reminder
3477,9613.11,0.65217674,Standard follow-up
3478,5405.76,0.3361522,Standard follow-up
3479,4936.11,0.8297106,Soft reminder
3480,4078.68,0.8931307,Soft reminder
3481,1621.54,0.3428073,Standard follow-up
3482,5768.81,0.5948112,Standard follow-up
3483,2842.42,0.38348925,Standard follow-up
3484,9220.94,0.25079727,Aggressive collection
3485,5873.59,0.52431935,Standard follow-up
3486,5969.12,0.58822197,Standard follow-up
3487,3613.75,0.24945593,Aggressive collection
3488,614.69,0.60207516,Standard follow-up
3489,414.26,0.72800046,Soft reminder
3490,4291.02,0.7753723,Soft reminder
3491,937.2,0.8251628,Soft reminder
3492,6107.78,0.44550544,Standard follow-up
3493,8821.63,0.3087244,Standard follow-up
3494,8840.86,0.15686534,Aggressive collection
3495,6624.55,0.63302004,Standard follow-up
3496,2191.2,0.2831959,Aggressive collection
3497,8643.67,0.48823148,Standard follow-up
3498,8872.33,0.57999074,Standard follow-up
3499,2046.87,0.5895709,Standard follow-up
3500,7400.52,0.68471056,Standard follow-up
3501,2936.54,0.5068009,Standard follow-up
3502,8046.14,0.7906145,Soft reminder
3503,9972.66,0.25732863,Aggressive collection
3504,397.26,0.71754235,Soft reminder
3505,8983.92,0.25049293,Aggressive collection
3506,6264.04,0.6061856,Standard follow-up
3507,9736.49,0.620831,Standard follow-up
3508,4703.59,0.5333243,Standard follow-up
3509,8489.14,0.50918835,Standard follow-up
3510,717.7,0.69243795,Standard follow-up
3511,3419.26,0.13154729,Aggressive collection
3512,763.46,0.2610483,Aggressive collection
3513,9755.9,0.7964484,Soft reminder
3514,8188.04,0.45745867,Standard follow-up
3515,8540.22,0.4516361,Standard follow-up
3516,9385.86,0.41964155,Standard follow-up
3517,942.52,0.16944872,Aggressive collection
3518,3917.42,0.23380831,Aggressive collection
3519,803.25,0.23692323,Aggressive collection
3520,2186.85,0.64689225,Standard follow-up
3521,2370.72,0.5640309,Standard follow-up
3522,4744.16,0.36092377,Standard follow-up
3523,2758.77,0.8256839,Soft reminder
3524,1099.68,0.21678764,Aggressive collection
3525,1758.16,0.6254355,Standard follow-up
3526,1558.03,0.79531825,Soft reminder
3527,9733.46,0.7111866,Soft reminder
3528,7617.0,0.17128362,Aggressive collection
3529,9680.84,0.84708995,Soft reminder
3530,4453.43,0.7023761,Soft reminder
3531,2855.85,0.13293853,Aggressive collection
3532,8003.1,0.30722812,Standard follow-up
3533,3329.91,0.73586786,Soft reminder
3534,3063.9,0.7491739,Soft reminder
3535,2401.81,0.41575637,Standard follow-up
3536,1383.82,0.40131447,Standard follow-up
3537,2638.98,0.1834297,Aggressive collection
3538,3617.67,0.7487087,Soft reminder
3539,6772.54,0.3471563,Standard follow-up
3540,719.39,0.30540574,Standard follow-up
3541,2184.02,0.9372582,Soft reminder
3542,8109.33,0.6011337,Standard follow-up
3543,1554.53,0.8168584,Soft reminder
3544,3492.19,0.066387124,Aggressive collection
3545,8660.12,0.64856863,Standard follow-up
3546,1633.76,0.71989965,Soft reminder
3547,919.09,0.20215216,Aggressive collection
3548,4896.93,0.36416432,Standard follow-up
3549,3093.95,0.35667354,Standard follow-up
3550,5677.74,0.4092535,Standard follow-up
3551,8057.67,0.6460373,Standard follow-up
3552,1457.77,0.5782549,Standard follow-up
3553,5848.92,0.8407138,Soft reminder
3554,5104.54,0.36718923,Standard follow-up
3555,1526.38,0.6928176,Standard follow-up
3556,6277.59,0.3222212,Standard follow-up
3557,2809.04,0.3293777,Standard follow-up
3558,4929.56,0.30983555,Standard follow-up
3559,914.5,0.7698254,Soft reminder
3560,4649.88,0.28404027,Aggressive collection
3561,3133.99,0.52834225,Standard follow-up
3562,8241.57,0.14100124,Aggressive collection
3563,664.09,0.8348708,Soft reminder
3564,4244.21,0.66600853,Standard follow-up
3565,4638.47,0.548639,Standard follow-up
3566,7277.56,0.53283435,Standard follow-up
3567,5785.45,0.6590283,Standard follow-up
3568,6705.4,0.300778,Standard follow-up
3569,7792.79,0.779943,Soft reminder
3570,8635.81,0.6960069,Standard follow-up
3571,3207.37,0.72076416,Soft reminder
3572,5426.42,0.238819,Aggressive collection
3573,8417.07,0.34022865,Standard follow-up
3574,9895.57,0.16404445,Aggressive collection
3575,8906.24,0.7289382,Soft reminder
3576,3777.53,0.5128868,Standard follow-up
3577,2032.15,0.31976894,Standard follow-up
3578,4944.99,0.6117792,Standard follow-up
3579,7442.25,0.75953084,Soft reminder
3580,4976.43,0.7572109,Soft reminder
3581,4883.49,0.06154999,Aggressive collection
3582,8398.48,0.8824713,Soft reminder
3583,3677.9,0.82768655,Soft reminder
3584,8611.97,0.21926205,Aggressive collection
3585,4127.37,0.82462084,Soft reminder
3586,3349.51,0.6646807,Standard follow-up
3587,4594.5,0.7379287,Soft reminder
3588,7648.22,0.6657151,Standard follow-up
3589,1347.42,0.23971942,Aggressive collection
3590,2044.55,0.6805016,Standard follow-up
3591,9519.3,0.9361889,Soft reminder
3592,1837.37,0.5564784,Standard follow-up
3593,5720.5,0.65555626,Standard follow-up
3594,5835.21,0.78630245,Soft reminder
3595,4947.28,0.698057,Standard follow-up
3596,6482.98,0.40020502,Standard follow-up
3597,2375.28,0.5663274,Standard follow-up
3598,5571.36,0.5460713,Standard follow-up
3599,3784.52,0.47194877,Standard follow-up
3600,6650.51,0.7698564,Soft reminder
3601,1498.11,0.7058375,Soft reminder
3602,5751.69,0.66995114,Standard follow-up
3603,1934.18,0.60411006,Standard follow-up
3604,2858.57,0.18292755,Aggressive collection
3605,2265.23,0.6565179,Standard follow-up
3606,1910.09,0.1710004,Aggressive collection
3607,8274.54,0.53788626,Standard follow-up
3608,2928.5,0.55062133,Standard follow-up
3609,9278.53,0.33679643,Standard follow-up
3610,9702.27,0.2772604,Aggressive collection
3611,5755.48,0.79273826,Soft reminder
3612,1515.71,0.6729113,Standard follow-up
3613,3808.03,0.11185581,Aggressive collection
3614,7997.55,0.7626078,Soft reminder
3615,3737.17,0.5544818,Standard follow-up
3616,961.47,0.48256767,Standard follow-up
3617,5612.17,0.6891692,Standard follow-up
3618,8466.7,0.34200865,Standard follow-up
3619,7979.67,0.5794374,Standard follow-up
3620,1833.72,0.66270065,Standard follow-up
3621,6760.37,0.25997815,Aggressive collection
3622,2282.99,0.6431902,Standard follow-up
3623,2260.25,0.70055455,Soft reminder
3624,8753.31,0.28852135,Aggressive collection
3625,2571.72,0.16272244,Aggressive collection
3626,2706.15,0.281382,Aggressive collection
3627,106.47,0.22389628,Aggressive collection
3628,8719.62,0.24771644,Aggressive collection
3629,7946.69,0.20292059,Aggressive collection
3630,6310.56,0.3456338,Standard follow-up
3631,7527.63,0.36414438,Standard follow-up
3632,1605.28,0.7543049,Soft reminder
3633,4637.4,0.73813945,Soft reminder
3634,3577.07,0.10689357,Aggressive collection
3635,1028.39,0.7044846,Soft reminder
3636,4912.69,0.653401,Standard follow-up
3637,9215.32,0.92256737,Soft reminder
3638,496.59,0.7420876,Soft reminder
3639,2985.46,0.4433762,Standard follow-up
3640,2154.66,0.42251715,Standard follow-up
3641,2457.65,0.5813678,Standard follow-up
3642,9093.5,0.7287771,Soft reminder
3643,4733.88,0.75194615,Soft reminder
3644,4716.36,0.60330194,Standard follow-up
3645,7629.7,0.90194434,Soft reminder
3646,1629.47,0.33914572,Standard follow-up
3647,4923.93,0.56573534,Standard follow-up
3648,4356.85,0.9007438,Soft reminder
3649,6009.42,0.54010063,Standard follow-up
3650,9995.62,0.86847144,Soft reminder
3651,7717.54,0.28617927,Aggressive collection
3652,4038.87,0.3380761,Standard follow-up
3653,8292.78,0.7008242,Soft reminder
3654,1790.01,0.23424126,Aggressive collection
3655,401.59,0.90602064,Soft reminder
3656,2124.04,0.56968427,Standard follow-up
3657,3470.07,0.2929218,Aggressive collection
3658,5154.75,0.3110976,Standard follow-up
3659,6189.78,0.82324773,Soft reminder
3660,9115.0,0.6124485,Standard follow-up
3661,5147.55,0.107401356,Aggressive collection
3662,5062.63,0.28127122,Aggressive collection
3663,597.41,0.08647175,Aggressive collection
3664,445.62,0.6704513,Standard follow-up
3665,5556.48,0.22932085,Aggressive collection
3666,4437.97,0.6218019,Standard follow-up
3667,8407.89,0.4301582,Standard follow-up
3668,1690.73,0.16181147,Aggressive collection
3669,347.22,0.03406349,Aggressive collection
3670,4545.48,0.356843,Standard follow-up
3671,2451.04,0.24762203,Aggressive collection
3672,591.18,0.25521496,Aggressive collection
3673,7273.52,0.24351074,Aggressive collection
3674,1204.77,0.79079205,Soft reminder
3675,6122.36,0.29124647,Aggressive collection
3676,2882.39,0.13450786,Aggressive collection
3677,1817.61,0.73178095,Soft reminder
3678,3859.54,0.7266717,Soft reminder
3679,8034.31,0.6496519,Standard follow-up
3680,3981.73,0.35390598,Standard follow-up
3681,7532.62,0.24236608,Aggressive collection
3682,1342.31,0.4795323,Standard follow-up
3683,7750.44,0.6478788,Standard follow-up
3684,2445.64,0.6925878,Standard follow-up
3685,6806.19,0.54461706,Standard follow-up
3686,5701.24,0.8258977,Soft reminder
3687,9298.53,0.62522167,Standard follow-up
3688,3934.49,0.75826097,Soft reminder
3689,755.04,0.9657092,Soft reminder
3690,289.64,0.07836332,Aggressive collection
3691,8285.9,0.560073,Standard follow-up
3692,5294.88,0.6749628,Standard follow-up
3693,7774.92,0.66299325,Standard follow-up
3694,2420.81,0.65516776,Standard follow-up
3695,3516.33,0.33309996,Standard follow-up
3696,398.03,0.900328,Soft reminder
3697,9618.77,0.8315226,Soft reminder
3698,6711.89,0.54674613,Standard follow-up
3699,9338.73,0.81862617,Soft reminder
3700,2728.41,0.1563639,Aggressive collection
3701,6153.49,0.3829736,Standard follow-up
3702,6817.15,0.78731984,Soft reminder
3703,3243.74,0.3730379,Standard follow-up
3704,8496.28,0.14300942,Aggressive collection
3705,9476.9,0.48399717,Standard follow-up
3706,8860.07,0.710885,Soft reminder
3707,7416.76,0.55711806,Standard follow-up
3708,2846.9,0.5604869,Standard follow-up
3709,2888.0,0.33384347,Standard follow-up
3710,9637.27,0.75498635,Soft reminder
3711,201.82,0.9592503,Soft reminder
3712,7188.89,0.33825278,Standard follow-up
3713,7091.84,0.5390595,Standard follow-up
3714,6264.63,0.42119208,Standard follow-up
3715,9902.08,0.82813364,Soft reminder
3716,3187.61,0.1668979,Aggressive collection
3717,3465.72,0.31616136,Standard follow-up
3718,881.5,0.5807873,Standard follow-up
3719,4483.7,0.36110243,Standard follow-up
3720,2684.38,0.32190856,Standard follow-up
3721,3499.53,0.64273983,Standard follow-up
3722,8362.26,0.08435347,Aggressive collection
3723,9361.3,0.8306225,Soft reminder
3724,1938.76,0.23627491,Aggressive collection
3725,3787.84,0.71972823,Soft reminder
3726,9293.44,0.7177001,Soft reminder
3727,711.9,0.074473634,Aggressive collection
3728,1014.37,0.67384416,Standard follow-up
3729,1711.63,0.65766174,Standard follow-up
3730,5992.61,0.07644516,Aggressive collection
3731,1589.68,0.26334992,Aggressive collection
3732,9683.96,0.3346132,Standard follow-up
3733,4522.47,0.16780986,Aggressive collection
3734,5065.03,0.6387011,Standard follow-up
3735,2541.92,0.29962835,Aggressive collection
3736,4762.51,0.23227292,Aggressive collection
3737,6652.94,0.2476916,Aggressive collection
3738,7536.65,0.296398,Aggressive collection
3739,7563.29,0.21530329,Aggressive collection
3740,5821.12,0.4642789,Standard follow-up
3741,9053.16,0.39684698,Standard follow-up
3742,8192.34,0.5026545,Standard follow-up
3743,7594.78,0.6701509,Standard follow-up
3744,650.49,0.5392904,Standard follow-up
3745,168.09,0.13084935,Aggressive collection
3746,2203.23,0.3059239,Standard follow-up
3747,6668.88,0.2921595,Aggressive collection
3748,4170.86,0.7876932,Soft reminder
3749,4083.82,0.588417,Standard follow-up
3750,8857.41,0.2413865,Aggressive collection
3751,8966.07,0.22903198,Aggressive collection
